timestamp,ontario_demand_mw,predicted_demand_mw,baseline_demand_mw,lower_90_mw,upper_90_mw,absolute_error_mw
2026-06-12 02:00:00,15699,14339.751651012743,13958.0,13242.312842815018,15901.703213352886,1359.2483489872575
2026-06-12 03:00:00,15216,14342.943053131186,13935.0,13245.504244933461,15904.89461547133,873.0569468688136
2026-06-12 04:00:00,15440,14551.493555454685,14118.0,13454.05474725696,16113.445117794829,888.5064445453154
2026-06-12 05:00:00,16436,15204.960266176617,14460.0,14107.521457978892,16766.91182851676,1231.0397338233834
2026-06-12 06:00:00,17552,16016.161737693521,15536.0,14918.722929495796,17578.113300033663,1535.838262306479
2026-06-12 07:00:00,18505,16925.339646097604,16414.0,15827.900837899879,18487.291208437746,1579.6603539023963
2026-06-12 08:00:00,19132,17541.93458685942,17070.0,16444.495778661694,19103.886149199563,1590.065413140579
2026-06-12 09:00:00,19278,18044.265829834552,17677.0,16946.827021636826,19606.217392174694,1233.7341701654477
2026-06-12 10:00:00,19535,18967.8757484276,18396.0,17870.436940229876,20529.82731076774,567.1242515724007
2026-06-12 11:00:00,19675,19277.642974012764,18561.0,18180.20416581504,20839.594536352906,397.35702598723583
2026-06-12 12:00:00,19743,19658.60623764486,18955.0,18561.167429447138,21220.557799985003,84.39376235513919
2026-06-12 13:00:00,19567,19642.422690577136,19510.0,18544.983882379413,21204.374252917278,75.42269057713565
2026-06-12 14:00:00,19862,20283.403865381664,20022.0,19185.965057183937,21845.355427721806,421.4038653816642
2026-06-12 15:00:00,20613,19581.304335453326,20421.0,18483.8655272556,21143.255897793468,1031.6956645466744
2026-06-12 16:00:00,20541,19709.681094583862,20594.0,18612.242286386136,21271.632656924005,831.3189054161376
2026-06-12 17:00:00,20754,20353.328332867848,20316.0,19255.88952467012,21915.27989520799,400.6716671321519
2026-06-12 18:00:00,20583,20413.85677527296,20033.0,19316.417967075235,21975.808337613104,169.14322472703861
2026-06-12 19:00:00,20179,20436.546107551512,19593.0,19339.10729935379,21998.497669891654,257.54610755151225
2026-06-12 20:00:00,19396,19719.84242033378,19167.0,18622.403612136055,21281.793982673924,323.8424203337818
2026-06-12 21:00:00,18197,18217.621314250508,18074.0,17120.182506052784,19779.57287659065,20.621314250507567
2026-06-12 22:00:00,16900,16432.30500146191,16770.0,15334.866193264186,17994.256563802053,467.69499853808884
2026-06-12 23:00:00,15638,15462.190964028567,15756.0,14364.752155830842,17024.14252636871,175.80903597143333
2026-06-13 00:00:00,15064,14688.656569999868,15167.0,13591.217761802143,16250.608132340012,375.3434300001318
2026-06-13 01:00:00,14341,14402.952989318646,14325.0,13305.514181120921,15964.90455165879,61.95298931864636
2026-06-13 02:00:00,13959,13887.999926738656,13917.0,12790.56111854093,15449.9514890788,71.00007326134437
2026-06-13 03:00:00,13615,13465.917020095787,13770.0,12368.478211898062,15027.86858243593,149.08297990421306
2026-06-13 04:00:00,13720,13477.312817014168,13796.0,12379.874008816443,15039.264379354312,242.6871829858319
2026-06-13 05:00:00,13738,13858.137719884116,13821.0,12760.698911686392,15420.08928222426,120.13771988411645
2026-06-13 06:00:00,14407,14567.888172064891,14369.0,13470.449363867167,16129.839734405035,160.88817206489148
2026-06-13 07:00:00,15251,15347.382149624093,15605.0,14249.943341426368,16909.333711964235,96.38214962409256
2026-06-13 08:00:00,16349,16411.59648761274,15992.0,15314.157679415015,17973.548049952882,62.59648761274002
2026-06-13 09:00:00,17095,16535.564033069433,16569.0,15438.125224871708,18097.515595409575,559.4359669305668
2026-06-13 10:00:00,17592,17234.69821642278,17277.0,16137.259408225056,18796.649778762923,357.3017835772189
2026-06-13 11:00:00,18062,17551.29534588824,17385.0,16453.856537690517,19113.246908228382,510.70465411175974
2026-06-13 12:00:00,18235,17555.25657766834,17245.0,16457.817769470617,19117.208140008483,679.7434223316595
2026-06-13 13:00:00,18593,17073.338034428816,17212.0,15975.899226231091,18635.28959676896,1519.6619655711838
2026-06-13 14:00:00,18700,17193.296637872,17197.0,16095.857829674276,18755.248200212143,1506.7033621279988
2026-06-13 15:00:00,19341,17977.627950593007,17942.0,16880.189142395284,19539.57951293315,1363.372049406993
2026-06-13 16:00:00,19701,18649.6016773563,18550.0,17552.162869158572,20211.55323969644,1051.3983226437012
2026-06-13 17:00:00,20121,19197.068907921508,18846.0,18099.630099723785,20759.02047026165,923.9310920784919
2026-06-13 18:00:00,19934,18838.081536162943,18550.0,17740.64272796522,20400.033098503085,1095.918463837057
2026-06-13 19:00:00,18911,18529.124030140643,18014.0,17431.68522194292,20091.075592480785,381.8759698593567
2026-06-13 20:00:00,18563,17480.62122637179,17628.0,16383.182418174065,19042.572788711932,1082.3787736282102
2026-06-13 21:00:00,17888,15560.882231504796,16833.0,14463.443423307071,17122.83379384494,2327.1177684952036
2026-06-13 22:00:00,16758,14518.013604390577,15773.0,13420.574796192852,16079.96516673072,2239.986395609423
2026-06-13 23:00:00,15695,13549.551031733741,14731.0,12452.112223536016,15111.502594073885,2145.448968266259
2026-06-14 00:00:00,14779,13481.83852679509,13830.0,12384.399718597366,15043.790089135235,1297.1614732049093
2026-06-14 01:00:00,14005,12961.583727392492,13435.0,11864.144919194767,14523.535289732636,1043.4162726075083
2026-06-14 02:00:00,13733,12599.835247506906,13143.0,11502.396439309181,14161.78680984705,1133.164752493094
2026-06-14 03:00:00,13405,12367.589853935862,12831.0,11270.151045738137,13929.541416276006,1037.4101460641377
2026-06-14 04:00:00,13236,12647.922751105623,12964.0,11550.483942907898,14209.874313445767,588.0772488943767
2026-06-14 05:00:00,13358,12627.479398648164,13112.0,11530.040590450439,14189.430960988308,730.5206013518364
2026-06-14 06:00:00,13776,13235.22872025498,13542.0,12137.789912057255,14797.180282595124,540.7712797450204
2026-06-14 07:00:00,14452,13742.932080369459,14183.0,12645.493272171734,15304.883642709603,709.0679196305409
2026-06-14 08:00:00,15165,14683.566282587393,14865.0,13586.127474389668,16245.517844927537,481.4337174126067
2026-06-14 09:00:00,15891,15122.51582496658,15090.0,14025.077016768855,16684.467387306722,768.4841750334199
2026-06-14 10:00:00,16261,15708.984584784497,15364.0,14611.545776586772,17270.93614712464,552.0154152155028
2026-06-14 11:00:00,16441,15863.013020072316,15664.0,14765.574211874591,17424.96458241246,577.9869799276839
2026-06-14 12:00:00,16617,16114.81820978649,15830.0,15017.379401588765,17676.769772126634,502.1817902135099
2026-06-14 13:00:00,16477,16508.11593437521,16012.0,15410.677126177487,18070.067496715354,31.11593437521151
2026-06-14 14:00:00,16428,16452.3078485718,16375.0,15354.869040374075,18014.25941091194,24.307848571799695
2026-06-14 15:00:00,16534,17447.7089131192,17067.0,16350.270104921476,19009.660475459343,913.7089131192006
2026-06-14 16:00:00,16899,18748.121416368333,18190.0,17650.68260817061,20310.072978708475,1849.1214163683326
2026-06-14 17:00:00,16677,19515.5660541831,18753.0,18418.12724598537,21077.51761652324,2838.5660541830985
2026-06-14 18:00:00,16624,19342.289508068552,18825.0,18244.850699870825,20904.241070408694,2718.289508068552
2026-06-14 19:00:00,16233,18594.58294306304,18544.0,17497.144134865317,20156.534505403182,2361.58294306304
2026-06-14 20:00:00,15773,17824.859195712706,17902.0,16727.420387514983,19386.81075805285,2051.8591957127064
2026-06-14 21:00:00,15336,16938.491481994664,16874.0,15841.05267379694,18500.443044334806,1602.4914819946644
2026-06-14 22:00:00,14224,15856.065470296475,15606.0,14758.62666209875,17418.017032636617,1632.0654702964748
2026-06-14 23:00:00,13306,14686.004023738098,14626.0,13588.565215540373,16247.955586078242,1380.004023738098
2026-06-15 00:00:00,12917,15529.215105246474,14017.0,14431.77629704875,17091.166667586618,2612.215105246474
2026-06-15 01:00:00,12544,14695.259341282836,13629.0,13597.82053308511,16257.21090362298,2151.2593412828355
2026-06-15 02:00:00,12613,14503.040606196848,13434.0,13405.601797999123,16064.992168536992,1890.0406061968479
2026-06-15 03:00:00,12747,14312.079754035258,12794.0,13214.640945837533,15874.031316375402,1565.0797540352578
2026-06-15 04:00:00,13055,14568.43819550297,12970.0,13470.999387305244,16130.389757843113,1513.4381955029694
2026-06-15 05:00:00,13419,14955.673087101595,13962.0,13858.23427890387,16517.62464944174,1536.6730871015952
2026-06-15 06:00:00,14526,16033.662062031732,15417.0,14936.223253834007,17595.613624371876,1507.6620620317317
2026-06-15 07:00:00,14947,17189.702549563666,16194.0,16092.263741365941,18751.65411190381,2242.7025495636663
2026-06-15 08:00:00,14927,17583.245753542444,16392.0,16485.806945344717,19145.197315882586,2656.2457535424437
2026-06-15 09:00:00,15133,18312.244887587865,16819.0,17214.80607939014,19874.196449928007,3179.2448875878654
2026-06-15 10:00:00,15377,18494.981380837067,17158.0,17397.542572639344,20056.93294317721,3117.9813808370673
2026-06-15 11:00:00,15581,18649.414870895238,17325.0,17551.97606269751,20211.36643323538,3068.414870895238
2026-06-15 12:00:00,15718,18877.127100844038,17664.0,17779.688292646315,20439.07866318418,3159.127100844038
2026-06-15 13:00:00,15803,18661.604020561634,17998.0,17564.165212363907,20223.555582901776,2858.6040205616337
2026-06-15 14:00:00,15896,18472.02038938665,18448.0,17374.581581188926,20033.97195172679,2576.020389386649
2026-06-15 15:00:00,16209,18514.226059757028,19202.0,17416.787251559304,20076.17762209717,2305.2260597570275
2026-06-15 16:00:00,16690,18906.312079889954,20044.0,17808.87327169223,20468.263642230097,2216.3120798899545
2026-06-15 17:00:00,16956,18460.422424859986,20320.0,17362.983616662263,20022.373987200128,1504.4224248599858
2026-06-15 18:00:00,17075,18473.21256078799,20015.0,17375.773752590263,20035.164123128132,1398.2125607879898
2026-06-15 19:00:00,16907,18185.728330868504,19596.0,17088.289522670777,19747.679893208646,1278.7283308685037
2026-06-15 20:00:00,16576,17516.372603835527,18950.0,16418.9337956378,19078.32416617567,940.3726038355271
2026-06-15 21:00:00,15719,17032.085229432774,17640.0,15934.64642123505,18594.036791772916,1313.0852294327742
2026-06-15 22:00:00,14595,15413.511471241525,16219.0,14316.0726630438,16975.46303358167,818.5114712415252
2026-06-15 23:00:00,13731,14529.679358615123,14996.0,13432.240550417398,16091.630920955267,798.6793586151234
2026-06-16 00:00:00,13188,14034.890801035783,14581.0,12937.451992838058,15596.842363375927,846.8908010357827
2026-06-16 01:00:00,12863,13676.474724528483,14322.0,12579.035916330758,15238.426286868627,813.4747245284834
2026-06-16 02:00:00,12889,13722.962714520845,14018.0,12625.52390632312,15284.914276860989,833.9627145208451
2026-06-16 03:00:00,12650,13742.231030353923,13918.0,12644.792222156198,15304.182592694067,1092.2310303539234
2026-06-16 04:00:00,13021,14031.855873892639,13840.0,12934.417065694914,15593.807436232782,1010.8558738926386
2026-06-16 05:00:00,13632,14830.666137502803,14500.0,13733.227329305078,16392.617699842947,1198.6661375028034
2026-06-16 06:00:00,14766,16201.714690576993,15875.0,15104.275882379268,17763.666252917137,1435.7146905769932
2026-06-16 07:00:00,15318,16710.023722950093,16664.0,15612.584914752368,18271.975285290235,1392.0237229500926
2026-06-16 08:00:00,15261,16715.37370553525,17199.0,15617.934897337525,18277.325267875392,1454.3737055352503
2026-06-16 09:00:00,15590,16801.851948664804,17848.0,15704.413140467079,18363.803511004946,1211.8519486648038
2026-06-16 10:00:00,15635,17100.52724589757,18243.0,16003.088437699846,18662.478808237713,1465.5272458975705
2026-06-16 11:00:00,15911,17303.940310694717,18438.0,16206.501502496993,18865.89187303486,1392.9403106947175
2026-06-16 12:00:00,16148,17394.484948463083,18829.0,16297.046140265358,18956.436510803225,1246.4849484630831
2026-06-16 13:00:00,16310,17588.459873037144,19496.0,16491.02106483942,19150.411435377286,1278.4598730371436
2026-06-16 14:00:00,16528,17600.60771682986,19892.0,16503.168908632135,19162.559279170004,1072.6077168298616
2026-06-16 15:00:00,16798,17925.505721803846,20524.0,16828.06691360612,19487.457284143988,1127.5057218038455
2026-06-16 16:00:00,17452,18298.858892995508,21218.0,17201.420084797785,19860.81045533565,846.8588929955076
2026-06-16 17:00:00,17554,18617.889241253248,21091.0,17520.45043305552,20179.84080359339,1063.8892412532477
2026-06-16 18:00:00,17446,18596.1274953657,20884.0,17498.688687167974,20158.079057705843,1150.1274953657012
2026-06-16 19:00:00,17306,18615.40319297317,20366.0,17517.96438477544,20177.35475531331,1309.4031929731682
2026-06-16 20:00:00,17193,18096.971736336898,20099.0,16999.532928139175,19658.92329867704,903.9717363368982
2026-06-16 21:00:00,16205,17086.14407855442,18918.0,15988.705270356693,18648.09564089456,881.1440785544182
2026-06-16 22:00:00,14931,15775.559090160777,17555.0,14678.120281963053,17337.51065250092,844.5590901607775
2026-06-16 23:00:00,14037,14885.191056214717,16291.0,13787.752248016992,16447.14261855486,848.1910562147168
2026-06-17 00:00:00,13734,13959.587444393332,15714.0,12862.148636195607,15521.539006733476,225.58744439333168
2026-06-17 01:00:00,13318,13762.714703209986,15322.0,12665.27589501226,15324.66626555013,444.7147032099856
2026-06-17 02:00:00,13007,13853.374526127634,15080.0,12755.93571792991,15415.326088467778,846.3745261276345
2026-06-17 03:00:00,12928,13659.564799408523,15087.0,12562.125991210798,15221.516361748667,731.564799408523
2026-06-17 04:00:00,13295,13965.163008539173,15219.0,12867.724200341449,15527.114570879317,670.1630085391735
2026-06-17 05:00:00,13953,14609.308527613191,16217.0,13511.869719415467,16171.260089953335,656.3085276131915
2026-06-17 06:00:00,15108,16030.403069344695,17446.0,14932.96426114697,17592.354631684837,922.4030693446948
2026-06-17 07:00:00,15586,16792.28167995499,18115.0,15694.842871757266,18354.233242295133,1206.281679954991
2026-06-17 08:00:00,15759,16611.967382094703,18615.0,15514.528573896978,18173.918944434845,852.9673820947028
2026-06-17 09:00:00,15839,17165.284002983884,19198.0,16067.84519478616,18727.235565324027,1326.2840029838844
2026-06-17 10:00:00,16383,17173.815094150646,19496.0,16076.376285952922,18735.76665649079,790.8150941506465
2026-06-17 11:00:00,16445,17455.205229139985,19719.0,16357.76642094226,19017.156791480127,1010.205229139985
2026-06-17 12:00:00,16614,17743.38677750854,20226.0,16645.947969310815,19305.33833984868,1129.3867775085382
2026-06-17 13:00:00,16649,18001.883629842647,20662.0,16904.444821644924,19563.83519218279,1352.8836298426468
2026-06-17 14:00:00,16877,18140.911088700694,20894.0,17043.472280502967,19702.862651040836,1263.9110887006937
2026-06-17 15:00:00,17432,18378.97121145036,21343.0,17281.532403252633,19940.922773790502,946.97121145036
2026-06-17 16:00:00,17731,19277.846261636638,21755.0,18180.407453438915,20839.79782397678,1546.8462616366378
2026-06-17 17:00:00,17519,19290.403481397683,21673.0,18192.96467319996,20852.355043737825,1771.4034813976832
2026-06-17 18:00:00,17321,19290.403481397683,21729.0,18192.96467319996,20852.355043737825,1969.4034813976832
2026-06-17 19:00:00,17150,18991.20460376229,21402.0,17893.765795564563,20553.15616610243,1841.2046037622895
2026-06-17 20:00:00,16906,18861.01794474403,21028.0,17763.57913654631,20422.969507084174,1955.0179447440314
2026-06-17 21:00:00,15940,17782.89023133621,19890.0,16685.451423138482,19344.84179367635,1842.8902313362087
2026-06-17 22:00:00,14935,16183.4468867625,18497.0,15086.008078564775,17745.398449102642,1248.4468867625
2026-06-17 23:00:00,14049,15137.975704443419,17182.0,14040.536896245694,16699.92726678356,1088.975704443419
2026-06-18 00:00:00,13704,14019.672331908738,16495.0,12922.233523711013,15581.623894248882,315.67233190873776
2026-06-18 01:00:00,13403,13530.213085994088,15938.0,12432.774277796363,15092.164648334232,127.21308599408803
2026-06-18 02:00:00,13356,13312.136012791216,15479.0,12214.69720459349,14874.08757513136,43.86398720878424
2026-06-18 03:00:00,13483,13313.606421019565,15453.0,12216.16761282184,14875.55798335971,169.39357898043454
2026-06-18 04:00:00,13967,13599.63944102712,15718.0,12502.200632829396,15161.591003367264,367.3605589728795
2026-06-18 05:00:00,14454,14301.582859261145,16654.0,13204.14405106342,15863.534421601289,152.41714073885487
2026-06-18 06:00:00,15341,15591.110775637548,17999.0,14493.671967439823,17153.06233797769,250.1107756375477
2026-06-18 07:00:00,15870,16716.095809638366,18857.0,15618.65700144064,18278.047371978508,846.0958096383656
2026-06-18 08:00:00,16085,16918.7039625502,19403.0,15821.265154352475,18480.655524890342,833.7039625502002
2026-06-18 09:00:00,16220,17100.363700565336,20091.0,16002.924892367611,18662.31526290548,880.3637005653363
2026-06-18 10:00:00,16396,17693.459643234215,20469.0,16596.020835036492,19255.411205574357,1297.459643234215
2026-06-18 11:00:00,16589,17708.06973696625,21041.0,16610.63092876852,19270.02129930639,1119.0697369662485
2026-06-18 12:00:00,16718,17887.79033878661,21371.0,16790.351530588887,19449.741901126752,1169.79033878661
2026-06-18 13:00:00,16551,17947.705572294453,21516.0,16850.266764096727,19509.657134634595,1396.7055722944533
2026-06-18 14:00:00,16831,18425.31479852511,21666.0,17327.875990327382,19987.26636086525,1594.314798525109
2026-06-18 15:00:00,17085,18776.56310148062,21525.0,17679.124293282897,20338.514663820763,1691.5631014806204
2026-06-18 16:00:00,17317,18840.57491513307,21590.0,17743.136106935344,20402.526477473213,1523.574915133071
2026-06-18 17:00:00,17132,18757.78198129171,21742.0,17660.343173093985,20319.733543631854,1625.7819812917114
2026-06-18 18:00:00,16849,18458.51122835942,22044.0,17361.072420161698,20020.462790699563,1609.5112283594208
2026-06-18 19:00:00,16539,18369.911189510618,21858.0,17272.472381312895,19931.86275185076,1830.911189510618
2026-06-18 20:00:00,16588,18387.842593924364,21557.0,17290.403785726638,19949.794156264506,1799.8425939243643
2026-06-18 21:00:00,15824,16837.09085033345,20389.0,15739.652042135725,18399.042412673592,1013.0908503334504
2026-06-18 22:00:00,14903,15619.251167717233,18655.0,14521.812359519508,17181.202730057375,716.2511677172333
2026-06-18 23:00:00,13972,14586.145905155145,17281.0,13488.70709695742,16148.097467495289,614.1459051551446
2026-06-19 00:00:00,13638,13971.886734278152,16541.0,12874.447926080427,15533.838296618296,333.8867342781523
2026-06-19 01:00:00,13320,13576.468767207627,16346.0,12479.029959009902,15138.420329547771,256.468767207627
2026-06-19 02:00:00,12989,13537.162887634673,15699.0,12439.724079436948,15099.114449974817,548.1628876346731
2026-06-19 03:00:00,13081,13754.463468609627,15216.0,12657.024660411902,15316.41503094977,673.463468609627
2026-06-19 04:00:00,13464,14228.169750792094,15440.0,13130.73094259437,15790.121313132238,764.1697507920944
2026-06-19 05:00:00,14357,14810.785025932102,16436.0,13713.346217734377,16372.736588272246,453.78502593210214
2026-06-19 06:00:00,15229,15521.158479853655,17552.0,14423.71967165593,17083.1100421938,292.1584798536551
2026-06-19 07:00:00,15632,16773.970345609723,18505.0,15676.531537411998,18335.921907949865,1141.9703456097232
2026-06-19 08:00:00,15742,17116.919786229533,19132.0,16019.480978031808,18678.871348569675,1374.9197862295332
2026-06-19 09:00:00,15977,17164.8345423581,19278.0,16067.395734160376,18726.786104698243,1187.8345423581013
2026-06-19 10:00:00,15958,17430.33335698605,19535.0,16332.894548788327,18992.284919326194,1472.3333569860515
2026-06-19 11:00:00,16479,17485.9866497377,19675.0,16388.547841539978,19047.938212077843,1006.9866497377006
2026-06-19 12:00:00,16122,17531.224222809433,19743.0,16433.78541461171,19093.175785149575,1409.2242228094328
2026-06-19 13:00:00,15847,17377.612426238346,19567.0,16280.17361804062,18939.563988578488,1530.6124262383455
2026-06-19 14:00:00,16076,17578.35102507215,19862.0,16480.91221687442,19140.30258741229,1502.3510250721483
2026-06-19 15:00:00,16415,17882.180516854474,20613.0,16784.74170865675,19444.132079194616,1467.1805168544743
2026-06-19 16:00:00,16870,18045.089608086462,20541.0,16947.65079988874,19607.041170426604,1175.0896080864622
2026-06-19 17:00:00,17205,17917.324602077253,20754.0,16819.885793879526,19479.276164417395,712.3246020772531
2026-06-19 18:00:00,17166,17695.106463703654,20583.0,16597.66765550593,19257.058026043796,529.1064637036543
2026-06-19 19:00:00,16868,17097.200481658238,20179.0,15999.761673460513,18659.15204399838,229.20048165823755
2026-06-19 20:00:00,16449,17178.97129849732,19396.0,16081.532490299594,18740.92286083746,729.9712984973194
2026-06-19 21:00:00,15693,16105.887910306481,18197.0,15008.449102108756,17667.839472646625,412.887910306481
2026-06-19 22:00:00,14694,15323.61155618549,16900.0,14226.172747987765,16885.56311852563,629.6115561854895
2026-06-19 23:00:00,13928,14365.616528156483,15638.0,13268.177719958758,15927.568090496627,437.6165281564827
2026-06-20 00:00:00,13324,14051.875871594259,15064.0,12954.437063396534,15613.827433934403,727.8758715942586
2026-06-20 01:00:00,13076,13775.632731213243,14341.0,12678.193923015519,15337.584293553387,699.6327312132435
2026-06-20 02:00:00,12814,13491.293179329967,13959.0,12393.854371132242,15053.24474167011,677.2931793299667
2026-06-20 03:00:00,12951,13368.514667191104,13615.0,12271.07585899338,14930.466229531248,417.5146671911043
2026-06-20 04:00:00,12850,13437.432435295274,13720.0,12339.993627097549,14999.383997635417,587.4324352952735
2026-06-20 05:00:00,12969,13555.78210426733,13738.0,12458.343296069605,15117.733666607473,586.7821042673295
2026-06-20 06:00:00,13394,14204.482105691139,14407.0,13107.043297493414,15766.433668031283,810.4821056911387
2026-06-20 07:00:00,13807,14940.757595629972,15251.0,13843.318787432247,16502.709157970115,1133.7575956299715
2026-06-20 08:00:00,14488,15501.657525147373,16349.0,14404.218716949648,17063.609087487515,1013.6575251473732
2026-06-20 09:00:00,14744,15903.524221559961,17095.0,14806.085413362236,17465.475783900103,1159.524221559961
2026-06-20 10:00:00,14990,16276.050461577155,17592.0,15178.61165337943,17838.0020239173,1286.0504615771551
2026-06-20 11:00:00,15246,16678.90944055835,18062.0,15581.470632360624,18240.86100289849,1432.9094405583492
2026-06-20 12:00:00,15438,16685.738904987196,18235.0,15588.300096789471,18247.69046732734,1247.7389049871963
2026-06-20 13:00:00,15453,16293.930657873418,18593.0,15196.491849675693,17855.88222021356,840.9306578734177
2026-06-20 14:00:00,15475,16516.087994538728,18700.0,15418.649186341003,18078.03955687887,1041.0879945387278
2026-06-20 15:00:00,15907,16741.363894203125,19341.0,15643.9250860054,18303.315456543267,834.3638942031248
2026-06-20 16:00:00,16547,17033.346702562692,19701.0,15935.907894364967,18595.298264902834,486.34670256269237
2026-06-20 17:00:00,16740,17166.30504994338,20121.0,16068.866241745656,18728.256612283523,426.30504994338116
2026-06-20 18:00:00,16512,17171.151799421776,19934.0,16073.71299122405,18733.103361761918,659.1517994217756
2026-06-20 19:00:00,16165,17007.945834938753,18911.0,15910.507026741028,18569.897397278895,842.9458349387533
2026-06-20 20:00:00,16016,16469.99447936723,18563.0,15372.555671169504,18031.94604170737,453.99447936722936
2026-06-20 21:00:00,15368,16064.140140223657,17888.0,14966.701332025932,17626.0917025638,696.140140223657
2026-06-20 22:00:00,14406,15407.111524553982,16758.0,14309.672716356257,16969.063086894126,1001.1115245539822
2026-06-20 23:00:00,13601,14436.505270281043,15695.0,13339.066462083318,15998.456832621187,835.5052702810426
2026-06-21 00:00:00,13043,13967.027210040445,14779.0,12869.58840184272,15528.97877238059,924.0272100404454
2026-06-21 01:00:00,12645,13765.802311949827,14005.0,12668.363503752102,15327.75387428997,1120.8023119498266
2026-06-21 02:00:00,12469,13418.764144921863,13733.0,12321.325336724138,14980.715707262007,949.7641449218627
2026-06-21 03:00:00,12373,13546.887960400038,13405.0,12449.449152202313,15108.839522740182,1173.8879604000376
2026-06-21 04:00:00,12600,13196.296324277238,13236.0,12098.857516079514,14758.247886617382,596.2963242772385
2026-06-21 05:00:00,12681,13157.218275689374,13358.0,12059.77946749165,14719.169838029518,476.2182756893744
2026-06-21 06:00:00,13218,13445.743399669373,13776.0,12348.304591471648,15007.694962009517,227.7433996693726
2026-06-21 07:00:00,13683,14286.959424032986,14452.0,13189.520615835261,15848.91098637313,603.9594240329861
2026-06-21 08:00:00,13941,15148.750646384586,15165.0,14051.31183818686,16710.702208724728,1207.7506463845857
2026-06-21 09:00:00,14401,15666.480450420317,15891.0,14569.041642222592,17228.43201276046,1265.4804504203166
2026-06-21 10:00:00,14700,16011.08616846433,16261.0,14913.647360266605,17573.037730804474,1311.0861684643296
2026-06-21 11:00:00,15159,16819.295110083276,16441.0,15721.856301885551,18381.24667242342,1660.295110083276
2026-06-21 12:00:00,15435,16852.61462056293,16617.0,15755.175812365205,18414.566182903072,1417.6146205629302
2026-06-21 13:00:00,15672,16932.43071756625,16477.0,15834.991909368526,18494.382279906393,1260.4307175662507
2026-06-21 14:00:00,16072,16946.054578639552,16428.0,15848.615770441827,18508.006140979694,874.0545786395523
2026-06-21 15:00:00,16703,17987.201954032214,16534.0,16889.76314583449,19549.153516372357,1284.2019540322144
2026-06-21 16:00:00,17420,18236.936787504663,16899.0,17139.497979306936,19798.888349844805,816.9367875046628
2026-06-21 17:00:00,17464,18535.08009338986,16677.0,17437.641285192134,20097.031655730003,1071.0800933898608
2026-06-21 18:00:00,17365,18037.238184255762,16624.0,16939.799376058036,19599.189746595905,672.2381842557625
2026-06-21 19:00:00,17091,17573.913815169308,16233.0,16476.47500697158,19135.86537750945,482.9138151693078
2026-06-21 20:00:00,17057,17492.52364619317,15773.0,16395.084837995448,19054.475208533313,435.52364619317086
2026-06-21 21:00:00,16354,16690.221718106557,15336.0,15592.782909908832,18252.1732804467,336.2217181065571
2026-06-21 22:00:00,15301,15500.5635774854,14224.0,14403.124769287675,17062.515139825544,199.56357748539995
2026-06-21 23:00:00,14360,14480.233204545195,13306.0,13382.79439634747,16042.184766885339,120.2332045451949
2026-06-22 00:00:00,13579,14060.770663315385,12917.0,12963.33185511766,15622.722225655529,481.7706633153848
2026-06-22 01:00:00,13303,13598.840784701168,12544.0,12501.401976503443,15160.792347041312,295.84078470116765
2026-06-22 02:00:00,12899,13342.530296495743,12613.0,12245.091488298018,14904.481858835887,443.53029649574273
2026-06-22 03:00:00,13077,13382.341618531884,12747.0,12284.902810334159,14944.293180872028,305.3416185318838
2026-06-22 04:00:00,13407,13906.911558269478,13055.0,12809.472750071753,15468.863120609622,499.9115582694776
2026-06-22 05:00:00,14351,14587.708373652664,13419.0,13490.269565454939,16149.659935992808,236.7083736526638
2026-06-22 06:00:00,15487,15821.16984616174,14526.0,14723.731037964015,17383.121408501884,334.16984616173977
2026-06-22 07:00:00,15971,16465.905568486593,14947.0,15368.466760288868,18027.857130826735,494.90556848659253
2026-06-22 08:00:00,16133,16675.565832320604,14927.0,15578.12702412288,18237.517394660747,542.5658323206044
2026-06-22 09:00:00,16554,17477.78959203121,15133.0,16380.350783833486,19039.741154371353,923.7895920312112
2026-06-22 10:00:00,16587,17767.225841998323,15377.0,16669.787033800596,19329.177404338465,1180.2258419983227
2026-06-22 11:00:00,16724,18127.453123733554,15581.0,17030.01431553583,19689.404686073696,1403.453123733554
2026-06-22 12:00:00,16959,18689.388939164117,15718.0,17591.95013096639,20251.34050150426,1730.388939164117
2026-06-22 13:00:00,17035,18981.5620885822,15803.0,17884.123280384476,20543.51365092234,1946.562088582199
2026-06-22 14:00:00,17092,19400.195001977936,15896.0,18302.75619378021,20962.146564318078,2308.195001977936
2026-06-22 15:00:00,17341,20042.433575774154,16209.0,18944.994767576427,21604.385138114296,2701.4335757741537
2026-06-22 16:00:00,17756,20329.955341363646,16690.0,19232.516533165923,21891.906903703788,2573.955341363646
2026-06-22 17:00:00,17744,20334.643222864055,16956.0,19237.204414666332,21896.594785204197,2590.643222864055
2026-06-22 18:00:00,17968,20303.19396416968,17075.0,19205.755155971958,21865.145526509823,2335.193964169681
2026-06-22 19:00:00,17861,19721.4033771725,16907.0,18623.964568974778,21283.354939512643,1860.4033771725008
2026-06-22 20:00:00,17328,19675.7694178009,16576.0,18578.330609603174,21237.720980141043,2347.7694178009006
2026-06-22 21:00:00,16524,18791.230261112414,15719.0,17693.791452914687,20353.181823452556,2267.230261112414
2026-06-22 22:00:00,15499,17053.864153763916,14595.0,15956.425345566191,18615.815716104058,1554.864153763916
